Date,y,year,month,quarter,month_sin,month_cos,lag_1,lag_2,lag_3,lag_12,roll3_mean,roll6_mean,roll12_mean,roll3_std,roll6_std,roll12_std,mom_1,mom_yoy,has_public_holiday
2019-02-01,1954947,2019,2,1,0.8660254037844386,0.5000000000000001,2113413.0,2047518.0,2037847.0,1820012.0,2066259.3333333333,2046969.8333333333,2047856.75,41121.56697322372,43981.56260715527,94762.05461060561,-0.07498108509789614,0.07413962105744365,0
2019-03-01,2167551,2019,3,1,1.0,6.123233995736766e-17,1954947.0,2113413.0,2047518.0,2049785.0,2038626.0,2039818.6666666667,2059101.3333333333,79606.33791979124,55535.377750287436,70051.9421732413,0.10875179736330454,0.05745285481160223,0
2019-04-01,2112165,2019,4,2,0.8660254037844387,-0.4999999999999998,2167551.0,1954947.0,2113413.0,1984369.0,2078637.0,2066794.6666666667,2068915.1666666667,110485.93953983462,72395.83939058318,76573.68457403095,-0.025552339944942437,0.06440132858354475,0
2019-05-01,2172006,2019,5,2,0.49999999999999994,-0.8660254037844387,2112165.0,2167551.0,1954947.0,2164458.0,2078221.0,2072240.1666666667,2079564.8333333333,110291.71118447656,74733.00724156036,72526.06418364715,0.0283315934124464,0.0034872471537910066,0
2019-06-01,2107987,2019,6,2,1.2246467991473532e-16,-1.0,2172006.0,2112165.0,2167551.0,2093942.0,2150574.0,2094600.0,2080193.8333333333,33337.66963961327,82092.22930826306,73357.22168184671,-0.029474596294853717,0.006707444618809788,0
2019-07-01,2265050,2019,7,3,-0.4999999999999997,-0.8660254037844388,2107987.0,2172006.0,2112165.0,2179896.0,2130719.3333333335,2104678.1666666665,2081364.25,35816.27499242946,78801.96818460256,73707.72207371675,0.07450852400892405,0.03906333146168439,0
2019-08-01,2125435,2019,8,3,-0.8660254037844385,-0.5000000000000004,2265050.0,2107987.0,2172006.0,1997854.0,2181681.0,2129951.0,2088460.4166666667,78977.21640447954,102819.53309950622,86963.3116188692,-0.06163881592017839,0.06385902072924243,0
2019-09-01,2123345,2019,9,3,-1.0,-1.8369701987210297e-16,2125435.0,2265050.0,2107987.0,2005695.0,2166157.3333333335,2158365.6666666665,2099092.1666666665,86086.7458807297,59006.63773396282,82566.76693312378,-0.0009833281187144882,0.05865797142636353,0
2019-10-01,2170885,2019,10,4,-0.8660254037844386,0.5000000000000001,2123345.0,2125435.0,2265050.0,2079492.0,2171276.6666666665,2150998.0,2108896.3333333335,81216.81204241716,60374.32924017005,77284.415690403,0.02238920194316041,0.043949676170911056,0
2019-11-01,2143505,2019,11,4,-0.5000000000000004,0.8660254037844384,2170885.0,2123345.0,2125435.0,2037847.0,2139888.3333333335,2160784.6666666665,2116512.4166666665,26864.233347209145,57511.939576640325,78615.06521533636,-0.01261236776706276,0.05184785707661077,0
2019-12-01,2180537,2019,12,4,-2.4492935982947064e-16,1.0,2143505.0,2170885.0,2123345.0,2047518.0,2145911.6666666665,2156034.5,2125317.25,23861.201422671533,57576.73145898836,74829.29905170303,0.017276376775421598,0.06496597343710775,0
2020-01-01,2114709,2020,1,1,0.49999999999999994,0.8660254037844387,2180537.0,2143505.0,2170885.0,2113413.0,2164975.6666666665,2168126.1666666665,2136402.1666666665,19210.21658736065,52896.048738701895,72057.84098504,-0.030188893836701647,0.0006132260944737844,0
2020-02-01,1969691,2020,2,1,0.8660254037844386,0.5000000000000001,2114709.0,2180537.0,2143505.0,1954947.0,2146250.3333333335,2143069.3333333335,2136510.1666666665,32999.75814052747,27136.892627327816,72021.2144564985,-0.06857586552097716,0.007541892440050768,0
2020-03-01,1531801,2020,3,1,1.0,6.123233995736766e-17,1969691.0,2114709.0,2180537.0,2167551.0,2088312.3333333333,2117112.0,2137738.8333333335,107873.05936763498,76666.07142928641,68690.97073499707,-0.22231405839799234,-0.29330336402695945,0
2020-04-01,916575,2020,4,2,0.8660254037844387,-0.4999999999999998,1531801.0,1969691.0,2114709.0,2112165.0,1872067.0,2018521.3333333333,2084759.6666666667,303468.72680393275,250446.73351886042,186959.7262029435,-0.4016357216113582,-0.5660495273806734,0
2020-05-01,1261837,2020,5,2,0.49999999999999994,-0.8660254037844387,916575.0,1531801.0,1969691.0,2172006.0,1472689.0,1809469.6666666667,1985127.1666666667,529040.6400003689,498492.3811376329,384858.66046755284,0.3766871232577804,-0.41904534333698895,0
2020-06-01,1410602,2020,6,2,1.2246467991473532e-16,-1.0,1261837.0,916575.0,1531801.0,2107987.0,1236737.6666666667,1662525.0,1909279.75,308380.02556802105,510144.84091794986,431537.32308554824,0.11789557605300849,-0.3308298390834479,0
2020-07-01,1588286,2020,7,3,-0.4999999999999997,-0.8660254037844388,1410602.0,1261837.0,916575.0,2265050.0,1196338.0,1534202.5,1851164.3333333333,253442.81097123274,446669.35765138443,448951.8278131715,0.1259632412260865,-0.29878545727467387,0
2020-08-01,1719003,2020,8,3,-0.8660254037844385,-0.5000000000000004,1588286.0,1410602.0,1261837.0,2125435.0,1420241.6666666667,1446465.3333333333,1794767.3333333333,163437.84684195195,351373.85823801265,434508.227186537,0.08230066877124154,-0.1912229731796079,0
2020-09-01,1693880,2020,9,3,-1.0,-1.8369701987210297e-16,1719003.0,1588286.0,1410602.0,2123345.0,1572630.3333333333,1404684.0,1760898.0,154795.41054027842,285431.4432111507,422051.80013423075,-0.0146148668734144,-0.20225870030541437,0
2020-10-01,1599347,2020,10,4,-0.8660254037844386,0.5000000000000001,1693880.0,1719003.0,1588286.0,2170885.0,1667056.3333333333,1431697.1666666667,1725109.25,69364.00610066684,306741.86918477074,406443.3887627289,-0.055808557867145225,-0.2632741946256941,0
2020-11-01,1485176,2020,11,4,-0.5000000000000004,0.8660254037844384,1599347.0,1693880.0,1719003.0,2143505.0,1670743.3333333333,1545492.5,1677481.0833333333,63094.12486383614,176358.85248521072,382222.84410048526,-0.07138600941509254,-0.30712734516597817,0
